inventory_id,product_id,warehouse_id,quantity_available,quantity_reserved,reorder_point,last_restock_date,last_stock_check,bin_location
7208,2734,1,355,44,100,2024-01-21 02:56:00,2024-01-22 02:56:00,y-68-80
7209,2735,5,50,37,10,2024-06-17 05:09:00,2024-07-28 05:09:00,o-15-29
7210,2736,3,23,30,10,2023-07-14 17:20:00,2023-08-23 17:20:00,X-00-83
7211,2737,3,259,47,30,2024-11-24 11:05:00,2024-12-10 11:05:00,e-95-65
7212,2738,2,382,10,50,2024-11-04 07:36:00,2024-12-17 07:36:00,b-47-73
7213,2739,5,297,5,10,2024-06-22 00:01:00,2024-07-10 00:01:00,f-66-53
7214,2740,5,16,10,50,2023-11-21 01:51:00,2023-12-28 01:51:00,n-26-78
7215,2741,3,217,35,50,2023-12-05 11:26:00,2024-01-12 11:26:00,e-69-06
7216,2741,1,212,45,30,2024-12-13 11:46:00,2025-01-24 11:46:00,Q-23-78
7217,2742,1,350,45,30,2023-09-13 08:36:00,2023-09-27 08:36:00,y-56-08
7218,2742,2,362,12,30,2023-12-27 10:11:00,2024-01-20 10:11:00,l-52-39
7219,2742,3,223,21,20,2023-07-08 01:52:00,2023-08-31 01:52:00,k-71-81
7220,2743,2,38,12,100,2023-01-19 20:36:00,2023-03-12 20:36:00,W-02-09
7221,2744,1,113,4,10,2024-05-30 01:00:00,2024-07-23 01:00:00,V-15-00
7222,2745,4,274,8,10,2024-07-18 23:44:00,2024-08-03 23:44:00,K-76-50
7223,2746,3,161,5,100,2023-03-11 12:26:00,2023-04-27 12:26:00,w-88-61
7224,2747,4,328,31,30,2024-01-12 06:33:00,2024-03-01 06:33:00,T-36-45
7225,2747,3,327,17,30,2024-08-22 07:52:00,2024-08-31 07:52:00,e-22-13
7226,2747,2,367,29,50,2024-06-09 22:11:00,2024-07-13 22:11:00,f-90-08
7227,2748,3,385,25,100,2023-12-05 09:54:00,2023-12-26 09:54:00,C-28-22
7228,2749,4,57,0,50,2023-11-15 20:08:00,2024-01-08 20:08:00,C-49-27
7229,2749,1,220,48,50,2023-01-14 11:04:00,2023-03-11 11:04:00,p-52-79
7230,2750,1,360,1,50,2024-12-15 15:28:00,2025-02-10 15:28:00,w-41-98
7231,2751,1,381,45,50,2023-02-28 15:09:00,2023-03-06 15:09:00,p-49-16
7232,2752,4,267,36,100,2023-10-18 08:12:00,2023-11-23 08:12:00,T-04-54
7233,2752,3,221,34,20,2024-07-17 08:40:00,2024-07-20 08:40:00,x-95-11
7234,2753,3,164,50,30,2023-03-09 22:22:00,2023-04-05 22:22:00,n-59-19
7235,2753,4,342,24,30,2024-01-07 18:57:00,2024-01-08 18:57:00,h-21-15
7236,2754,3,329,32,50,2024-09-02 21:47:00,2024-09-25 21:47:00,Q-01-24
7237,2754,2,38,13,50,2023-05-01 04:30:00,2023-06-25 04:30:00,c-62-00
7238,2755,3,132,7,10,2023-06-20 19:13:00,2023-07-19 19:13:00,e-86-31
7239,2756,1,178,13,20,2024-08-11 18:45:00,2024-08-14 18:45:00,D-43-38
7240,2756,5,63,45,100,2024-11-08 10:02:00,2024-11-17 10:02:00,Q-19-08
7241,2757,1,344,12,100,2024-02-11 14:59:00,2024-04-07 14:59:00,M-21-06
7242,2757,5,381,39,100,2024-04-12 10:55:00,2024-04-20 10:55:00,a-04-52
7243,2757,4,379,3,50,2024-01-11 03:56:00,2024-01-13 03:56:00,u-44-62
7244,2758,1,45,34,20,2024-04-23 00:34:00,2024-05-03 00:34:00,t-20-51
7245,2758,3,205,23,100,2024-05-02 04:33:00,2024-05-28 04:33:00,d-57-99
7246,2759,2,300,45,20,2023-12-20 12:27:00,2023-12-28 12:27:00,z-15-25
7247,2759,4,374,22,50,2023-09-08 07:36:00,2023-11-03 07:36:00,f-08-97
7248,2760,2,43,8,10,2024-04-26 17:15:00,2024-06-24 17:15:00,Q-52-19
7249,2760,1,301,17,20,2023-11-01 00:49:00,2023-11-05 00:49:00,m-74-52
7250,2761,5,158,10,50,2024-11-29 23:07:00,2025-01-21 23:07:00,r-19-73
7251,2761,3,333,22,100,2024-02-15 02:56:00,2024-03-27 02:56:00,Q-36-33
7252,2761,2,94,33,30,2023-01-19 08:26:00,2023-03-18 08:26:00,W-52-04
7253,2762,2,318,16,50,2024-01-29 13:26:00,2024-03-12 13:26:00,Z-50-22
7254,2763,1,234,45,30,2023-04-16 03:22:00,2023-06-02 03:22:00,t-42-02
7255,2763,5,259,3,30,2023-07-12 19:30:00,2023-08-01 19:30:00,x-05-99
7256,2764,4,260,15,10,2024-04-17 01:42:00,2024-06-05 01:42:00,N-90-61
7257,2765,1,217,16,10,2023-11-27 13:30:00,2023-12-14 13:30:00,U-08-22
7258,2765,4,43,31,20,2024-10-23 17:58:00,2024-11-05 17:58:00,D-59-04
7259,2766,5,255,48,20,2024-11-09 07:48:00,2025-01-02 07:48:00,d-41-63
7260,2767,3,364,37,20,2024-08-19 11:53:00,2024-09-16 11:53:00,g-17-00
7261,2767,2,198,47,100,2024-01-14 12:10:00,2024-03-08 12:10:00,l-27-49
7262,2767,5,294,41,100,2024-02-28 14:28:00,2024-04-12 14:28:00,G-38-41
7263,2768,3,0,48,20,2024-02-29 17:04:00,2024-03-02 17:04:00,z-79-37
7264,2768,4,174,47,20,2023-09-23 23:45:00,2023-09-26 23:45:00,x-65-90
7265,2768,1,177,1,20,2024-09-28 09:59:00,2024-10-21 09:59:00,F-62-88
7266,2769,4,202,12,50,2024-06-25 08:35:00,2024-08-06 08:35:00,g-13-02
7267,2769,3,310,5,30,2024-10-05 14:03:00,2024-11-16 14:03:00,a-82-17
7268,2769,1,250,45,30,2023-01-07 17:47:00,2023-03-01 17:47:00,w-91-98
7269,2770,4,345,15,30,2024-08-11 15:55:00,2024-08-26 15:55:00,R-31-81
7270,2770,3,393,35,10,2023-11-25 14:57:00,2024-01-02 14:57:00,v-63-93
7271,2771,5,32,16,50,2024-08-20 06:24:00,2024-09-01 06:24:00,K-58-00
7272,2771,3,264,35,50,2023-09-02 21:09:00,2023-09-28 21:09:00,G-01-94
7273,2772,3,54,13,10,2023-11-10 23:59:00,2023-12-20 23:59:00,P-79-41
7274,2772,2,387,41,30,2024-09-09 13:00:00,2024-10-13 13:00:00,L-33-83
7275,2772,1,39,11,50,2024-12-17 21:45:00,2025-01-18 21:45:00,S-03-84
7276,2773,4,211,0,20,2024-04-01 20:54:00,2024-05-25 20:54:00,n-92-37
7277,2773,3,301,46,10,2024-05-03 15:48:00,2024-05-06 15:48:00,M-22-49
7278,2774,4,327,19,30,2024-02-28 10:30:00,2024-03-06 10:30:00,b-99-02
7279,2774,5,32,1,100,2023-10-06 12:10:00,2023-11-16 12:10:00,y-04-43
7280,2775,2,52,21,10,2023-04-06 01:18:00,2023-04-10 01:18:00,O-16-00
7281,2776,1,32,2,20,2023-05-16 08:55:00,2023-05-24 08:55:00,A-58-96
7282,2777,3,341,12,50,2024-05-03 17:40:00,2024-05-22 17:40:00,M-02-94
7283,2778,3,220,32,20,2023-05-21 15:07:00,2023-06-16 15:07:00,x-20-69
7284,2778,4,280,9,30,2024-07-09 03:46:00,2024-09-06 03:46:00,A-98-18
7285,2779,4,311,14,20,2023-07-27 05:10:00,2023-08-31 05:10:00,i-90-13
7286,2780,4,183,37,100,2023-07-21 11:43:00,2023-09-02 11:43:00,I-24-59
7287,2781,1,7,19,20,2024-09-09 12:32:00,2024-11-01 12:32:00,S-91-96
7288,2781,3,377,15,50,2024-01-18 03:14:00,2024-02-25 03:14:00,w-30-30
7289,2782,5,222,44,100,2024-04-02 09:57:00,2024-05-11 09:57:00,k-22-83
7290,2783,2,331,10,30,2024-11-24 09:39:00,2024-11-25 09:39:00,M-75-25
7291,2784,4,270,21,100,2023-04-03 18:14:00,2023-04-24 18:14:00,g-97-62
7292,2785,2,40,36,30,2023-10-09 12:12:00,2023-11-02 12:12:00,w-37-25
7293,2786,1,11,7,20,2024-09-06 12:44:00,2024-10-04 12:44:00,R-39-84
7294,2787,4,72,2,50,2023-03-12 07:23:00,2023-03-23 07:23:00,N-00-32
7295,2788,1,201,30,30,2023-01-30 00:50:00,2023-03-30 00:50:00,S-48-59
7296,2788,5,85,28,20,2024-03-18 21:48:00,2024-05-15 21:48:00,d-32-86
7297,2788,3,119,15,30,2024-01-23 17:38:00,2024-02-08 17:38:00,D-20-65
7298,2789,2,157,45,10,2024-05-19 22:23:00,2024-06-25 22:23:00,Z-73-46
7299,2790,1,251,30,100,2023-10-27 00:43:00,2023-12-16 00:43:00,q-94-74
7300,2791,4,140,38,10,2023-04-16 16:25:00,2023-04-20 16:25:00,p-14-70
7301,2792,3,23,23,50,2024-05-12 04:04:00,2024-05-26 04:04:00,B-83-00
7302,2792,2,383,9,30,2024-02-22 04:07:00,2024-03-18 04:07:00,o-21-19
7303,2793,3,399,10,30,2023-01-13 18:35:00,2023-02-13 18:35:00,V-41-82
7304,2793,1,208,43,50,2024-09-07 06:12:00,2024-10-31 06:12:00,Q-35-31
7305,2793,4,133,33,10,2024-07-16 13:13:00,2024-08-05 13:13:00,S-17-52
7306,2794,3,274,3,20,2023-03-04 17:48:00,2023-04-09 17:48:00,E-22-11
7307,2795,5,345,28,100,2024-01-21 04:20:00,2024-01-28 04:20:00,l-56-76
7308,2796,2,297,17,20,2023-12-27 21:32:00,2024-01-18 21:32:00,s-56-68
7309,2796,4,400,28,100,2024-10-25 05:42:00,2024-12-04 05:42:00,I-28-30
7310,2797,4,206,26,20,2024-02-12 00:28:00,2024-03-20 00:28:00,h-32-92
7311,2798,1,147,10,10,2023-09-24 15:04:00,2023-10-06 15:04:00,c-75-99
7312,2798,3,201,45,30,2023-06-27 12:03:00,2023-08-26 12:03:00,Y-81-89
7313,2799,1,149,11,20,2023-04-13 18:33:00,2023-05-13 18:33:00,M-35-57
7314,2799,4,43,48,20,2023-10-15 15:37:00,2023-10-25 15:37:00,A-80-25
7315,2800,2,275,39,10,2023-01-08 10:12:00,2023-01-12 10:12:00,d-92-99
7316,2800,3,251,23,20,2024-02-25 00:22:00,2024-04-15 00:22:00,N-81-19
7317,2801,1,178,7,10,2023-08-05 10:08:00,2023-09-02 10:08:00,J-20-14
7318,2802,3,17,39,50,2024-04-14 01:01:00,2024-05-23 01:01:00,C-33-19
7319,2802,5,240,43,20,2023-11-22 10:42:00,2023-12-03 10:42:00,N-52-17
7320,2803,1,309,18,20,2023-01-22 06:34:00,2023-03-12 06:34:00,h-63-73
7321,2803,3,90,18,50,2023-01-09 14:12:00,2023-03-03 14:12:00,I-03-74
7322,2804,3,341,38,50,2024-02-13 10:01:00,2024-03-11 10:01:00,m-30-21
7323,2804,5,69,46,100,2023-12-24 11:36:00,2024-01-26 11:36:00,e-54-92
7324,2805,3,163,16,50,2024-10-27 20:33:00,2024-12-06 20:33:00,L-69-93
7325,2806,2,349,33,10,2023-08-05 10:06:00,2023-09-14 10:06:00,t-63-54
7326,2807,1,120,46,30,2023-05-14 23:45:00,2023-06-22 23:45:00,O-07-97
7327,2807,5,124,24,10,2023-03-13 12:11:00,2023-05-03 12:11:00,c-06-47
7328,2808,1,72,4,20,2023-03-03 15:51:00,2023-03-20 15:51:00,r-54-87
7329,2809,5,206,19,50,2024-06-11 15:36:00,2024-06-16 15:36:00,j-27-44
7330,2809,1,365,20,10,2024-10-19 08:08:00,2024-10-26 08:08:00,G-95-73
7331,2810,4,96,9,100,2023-08-16 12:31:00,2023-08-22 12:31:00,Y-86-38
7332,2811,2,7,13,20,2024-04-24 22:05:00,2024-04-25 22:05:00,L-08-28
7333,2811,5,351,24,30,2023-08-21 13:36:00,2023-08-26 13:36:00,n-32-51
7334,2811,4,346,44,10,2023-08-26 08:36:00,2023-10-12 08:36:00,G-42-64
7335,2812,1,222,4,20,2024-05-27 11:07:00,2024-07-08 11:07:00,H-78-13
7336,2812,3,252,42,10,2024-01-16 08:18:00,2024-01-27 08:18:00,m-24-27
7337,2812,2,67,23,100,2023-06-14 11:27:00,2023-07-31 11:27:00,l-51-11
7338,2813,3,66,38,100,2023-07-27 16:18:00,2023-08-14 16:18:00,W-92-60
7339,2814,5,156,15,100,2023-11-15 14:06:00,2023-11-17 14:06:00,R-22-88
7340,2814,4,250,30,20,2024-06-12 02:51:00,2024-06-28 02:51:00,I-71-67
7341,2815,4,173,25,100,2024-03-07 04:24:00,2024-05-02 04:24:00,y-65-83
7342,2815,3,37,43,100,2024-12-01 09:18:00,2025-01-30 09:18:00,r-49-20
7343,2816,4,204,4,20,2024-09-03 16:50:00,2024-10-19 16:50:00,p-46-38
7344,2816,2,233,13,10,2024-09-01 21:19:00,2024-09-23 21:19:00,P-37-12
7345,2817,1,194,15,50,2023-11-18 17:59:00,2023-12-29 17:59:00,q-37-83
7346,2817,5,384,3,50,2024-08-12 16:48:00,2024-10-02 16:48:00,x-12-22
7347,2817,2,172,15,30,2024-12-08 08:01:00,2025-01-18 08:01:00,u-65-44
7348,2818,5,43,8,30,2024-06-11 15:28:00,2024-07-12 15:28:00,Z-72-05
7349,2819,1,228,6,30,2024-01-15 00:05:00,2024-03-11 00:05:00,y-67-69
7350,2819,3,366,27,100,2023-11-11 07:34:00,2023-11-18 07:34:00,F-53-87
7351,2819,2,284,3,50,2023-04-14 12:53:00,2023-04-30 12:53:00,k-96-48
7352,2820,4,284,20,50,2024-07-24 06:58:00,2024-07-26 06:58:00,b-00-84
7353,2821,3,273,41,100,2024-12-24 20:30:00,2025-01-15 20:30:00,t-19-07
7354,2822,2,352,15,100,2024-09-18 10:52:00,2024-11-01 10:52:00,N-62-24
7355,2823,2,139,26,50,2023-03-20 10:58:00,2023-04-29 10:58:00,P-33-33
7356,2824,3,369,49,10,2024-09-27 18:16:00,2024-11-03 18:16:00,G-29-12
7357,2825,2,238,4,30,2023-06-03 17:19:00,2023-06-30 17:19:00,L-99-63
7358,2825,5,52,38,10,2024-03-30 11:33:00,2024-04-25 11:33:00,U-09-22
7359,2826,3,120,13,50,2024-02-12 07:33:00,2024-02-17 07:33:00,V-65-63
7360,2826,2,280,1,20,2024-06-24 09:00:00,2024-08-18 09:00:00,S-20-69
7361,2827,2,292,2,30,2023-04-15 12:19:00,2023-05-08 12:19:00,Q-84-79
7362,2827,3,394,21,50,2024-05-11 08:47:00,2024-06-07 08:47:00,Z-53-46
7363,2828,3,159,50,10,2024-04-14 21:01:00,2024-04-24 21:01:00,n-73-69
7364,2828,5,165,47,100,2023-12-08 19:04:00,2024-01-14 19:04:00,l-21-34
7365,2828,4,130,49,100,2023-05-12 17:41:00,2023-06-25 17:41:00,Z-49-15
7366,2829,2,308,9,20,2023-07-29 23:03:00,2023-08-06 23:03:00,n-31-37
7367,2829,1,356,24,50,2024-04-12 22:05:00,2024-05-09 22:05:00,V-30-99
7368,2830,5,238,8,20,2024-03-16 19:48:00,2024-05-14 19:48:00,k-56-72
7369,2831,3,270,20,30,2023-06-27 16:43:00,2023-08-03 16:43:00,Y-93-60
7370,2832,4,301,34,30,2024-01-09 00:04:00,2024-01-29 00:04:00,C-25-48
7371,2833,5,179,29,10,2023-12-03 00:07:00,2023-12-31 00:07:00,T-97-87
7372,2834,5,345,31,30,2024-03-19 12:20:00,2024-03-26 12:20:00,u-28-58
7373,2834,3,353,44,100,2023-02-09 15:17:00,2023-03-16 15:17:00,F-49-70
7374,2835,1,192,3,50,2024-02-19 10:37:00,2024-03-24 10:37:00,M-34-58
7375,2836,1,133,22,20,2023-12-23 17:37:00,2023-12-31 17:37:00,Q-34-80
7376,2837,4,95,5,10,2024-12-27 18:01:00,2025-01-10 18:01:00,d-90-70
7377,2838,5,186,45,20,2024-04-13 07:58:00,2024-05-15 07:58:00,v-88-74
7378,2838,3,310,12,50,2024-05-30 00:17:00,2024-06-20 00:17:00,F-42-58
7379,2839,4,322,25,100,2024-12-30 03:43:00,2025-01-13 03:43:00,p-83-28
7380,2839,1,171,6,30,2023-07-06 13:54:00,2023-09-01 13:54:00,d-81-70
7381,2840,4,141,18,20,2024-02-23 12:55:00,2024-03-09 12:55:00,k-07-85
7382,2840,1,110,29,20,2024-01-13 13:02:00,2024-01-31 13:02:00,D-21-44
7383,2840,2,280,2,20,2024-08-16 08:33:00,2024-09-23 08:33:00,U-09-15
7384,2841,4,204,22,100,2024-07-28 15:46:00,2024-09-14 15:46:00,m-64-60
7385,2842,1,221,24,50,2024-12-31 21:21:00,2025-02-13 21:21:00,G-71-85
7386,2843,5,391,46,50,2024-03-30 01:05:00,2024-04-14 01:05:00,G-43-64
7387,2843,4,196,11,30,2024-09-09 10:55:00,2024-10-10 10:55:00,g-84-44
7388,2843,3,272,21,30,2024-02-24 21:16:00,2024-04-09 21:16:00,q-18-46
7389,2844,5,350,26,10,2023-08-31 02:16:00,2023-10-22 02:16:00,c-04-70
7390,2845,3,289,39,100,2023-02-04 13:06:00,2023-03-21 13:06:00,X-59-06
7391,2846,5,288,44,20,2023-12-10 06:02:00,2023-12-29 06:02:00,D-36-71
7392,2846,3,121,7,10,2023-06-23 02:07:00,2023-08-22 02:07:00,T-75-77
7393,2847,4,34,19,30,2023-06-11 04:03:00,2023-07-18 04:03:00,n-38-57
7394,2848,3,306,22,30,2024-01-08 05:03:00,2024-01-21 05:03:00,C-12-02
7395,2848,1,352,38,100,2023-01-03 09:25:00,2023-02-21 09:25:00,z-62-09
7396,2848,2,367,13,10,2024-09-03 08:02:00,2024-10-21 08:02:00,B-37-91
7397,2849,2,101,44,20,2023-09-16 03:17:00,2023-09-18 03:17:00,u-86-44
7398,2850,1,81,48,10,2024-12-29 00:05:00,2025-01-14 00:05:00,A-13-28
7399,2850,2,336,45,10,2024-08-13 19:56:00,2024-10-07 19:56:00,K-75-09
7400,2851,1,21,1,100,2024-05-04 01:07:00,2024-05-24 01:07:00,e-26-87
7401,2851,2,50,26,30,2024-09-26 10:26:00,2024-11-06 10:26:00,f-18-76
7402,2851,5,121,2,50,2023-02-11 06:43:00,2023-04-03 06:43:00,j-59-58
7403,2852,1,69,1,10,2023-07-07 23:54:00,2023-07-29 23:54:00,w-69-05
7404,2853,5,114,17,20,2023-05-12 21:44:00,2023-07-07 21:44:00,c-77-24
7405,2853,1,378,9,10,2023-11-08 10:53:00,2023-11-23 10:53:00,U-68-39
7406,2853,3,21,30,20,2024-10-23 07:27:00,2024-11-22 07:27:00,T-52-49
7407,2854,4,20,21,50,2023-09-26 23:53:00,2023-11-19 23:53:00,y-69-94
7408,2855,3,323,40,10,2024-05-10 20:01:00,2024-05-29 20:01:00,O-85-73
7409,2855,2,340,37,10,2023-05-20 15:11:00,2023-06-17 15:11:00,N-93-41
7410,2856,4,253,37,100,2023-12-30 10:55:00,2024-01-10 10:55:00,q-92-39
7411,2857,4,337,14,30,2024-07-06 21:44:00,2024-07-31 21:44:00,e-51-83
7412,2857,2,382,32,20,2023-03-09 07:25:00,2023-03-27 07:25:00,o-04-57
7413,2857,5,344,16,20,2023-03-17 00:41:00,2023-05-09 00:41:00,T-60-51
7414,2858,4,13,31,30,2023-06-08 06:17:00,2023-06-20 06:17:00,B-66-46
7415,2858,1,246,3,20,2024-03-23 14:41:00,2024-04-16 14:41:00,v-56-84
7416,2859,5,220,42,100,2023-09-17 04:44:00,2023-10-03 04:44:00,X-94-60
7417,2860,3,99,11,20,2023-03-29 12:01:00,2023-05-21 12:01:00,D-38-52
7418,2861,4,286,6,20,2024-01-14 05:02:00,2024-01-24 05:02:00,f-06-37
7419,2861,1,265,23,30,2023-10-15 19:47:00,2023-11-05 19:47:00,C-50-28
7420,2862,1,108,22,20,2023-07-24 05:02:00,2023-09-02 05:02:00,R-99-48
7421,2863,1,2,35,20,2024-02-19 09:16:00,2024-03-17 09:16:00,u-15-94
7422,2863,2,167,25,100,2023-05-02 13:47:00,2023-05-15 13:47:00,A-14-30
7423,2864,5,147,27,30,2023-04-14 07:19:00,2023-05-01 07:19:00,O-94-70
7424,2864,4,250,2,20,2023-10-20 07:17:00,2023-12-07 07:17:00,a-55-70
7425,2864,1,100,1,20,2023-07-05 04:30:00,2023-07-13 04:30:00,b-77-35
7426,2865,1,315,23,100,2023-01-26 01:46:00,2023-03-14 01:46:00,U-09-57
7427,2865,4,341,19,10,2023-01-09 00:09:00,2023-02-11 00:09:00,O-14-32
7428,2866,2,204,44,20,2023-01-12 20:26:00,2023-03-04 20:26:00,y-29-97
7429,2866,5,71,32,10,2023-12-25 16:48:00,2024-01-16 16:48:00,E-93-63
7430,2867,1,292,41,30,2024-06-21 03:01:00,2024-07-12 03:01:00,v-58-75
7431,2868,3,36,20,10,2024-09-09 10:48:00,2024-09-19 10:48:00,l-05-40
7432,2869,4,355,38,10,2024-04-30 12:35:00,2024-06-07 12:35:00,X-84-99
7433,2869,3,294,22,100,2023-06-01 02:09:00,2023-07-08 02:09:00,V-78-44
7434,2870,5,397,23,100,2023-02-11 21:12:00,2023-02-15 21:12:00,v-42-59
7435,2871,2,254,29,20,2023-09-29 07:29:00,2023-11-03 07:29:00,T-67-54
7436,2872,1,33,46,10,2023-09-04 17:58:00,2023-09-10 17:58:00,B-68-78
7437,2872,3,64,9,20,2024-10-03 12:29:00,2024-11-18 12:29:00,u-18-50
7438,2873,3,390,35,50,2024-11-19 09:10:00,2024-12-17 09:10:00,f-38-05
7439,2874,3,245,7,100,2024-05-28 20:08:00,2024-07-01 20:08:00,K-83-86
7440,2875,5,280,0,50,2023-02-28 20:19:00,2023-03-25 20:19:00,w-44-64
7441,2875,4,79,41,50,2024-06-16 03:05:00,2024-06-25 03:05:00,o-23-54
7442,2876,1,62,30,50,2024-07-13 02:05:00,2024-08-05 02:05:00,p-83-18
7443,2877,5,324,21,50,2024-06-27 22:58:00,2024-07-21 22:58:00,o-85-78
7444,2878,5,49,47,100,2024-12-19 11:26:00,2025-01-14 11:26:00,c-73-92
7445,2879,5,379,7,100,2023-11-18 18:01:00,2023-11-21 18:01:00,O-92-33
7446,2880,1,380,50,10,2023-06-06 02:02:00,2023-07-06 02:02:00,S-04-72
7447,2881,3,172,3,100,2023-10-12 01:36:00,2023-11-29 01:36:00,q-76-14
7448,2882,2,380,38,50,2023-05-16 06:49:00,2023-06-30 06:49:00,q-77-36
7449,2882,1,213,46,10,2023-04-21 17:41:00,2023-06-18 17:41:00,d-67-92
7450,2883,5,124,44,100,2023-12-01 11:42:00,2023-12-29 11:42:00,k-66-88
7451,2884,3,36,11,100,2023-02-04 04:17:00,2023-02-20 04:17:00,x-31-38
7452,2884,2,381,1,10,2023-05-13 03:27:00,2023-07-04 03:27:00,w-35-84
7453,2884,5,281,38,10,2023-03-25 22:37:00,2023-04-07 22:37:00,o-98-33
7454,2885,1,168,37,10,2023-05-15 05:46:00,2023-06-11 05:46:00,s-09-55
7455,2886,4,217,20,100,2024-07-29 08:25:00,2024-09-10 08:25:00,e-48-54
7456,2886,3,128,45,50,2023-12-02 04:16:00,2024-01-12 04:16:00,d-02-30
7457,2887,3,312,37,10,2023-02-09 03:26:00,2023-04-01 03:26:00,p-96-07
7458,2887,2,277,11,10,2023-06-05 20:34:00,2023-07-21 20:34:00,C-61-57
7459,2888,5,359,26,50,2024-03-14 18:03:00,2024-03-20 18:03:00,t-05-76
7460,2888,2,214,50,20,2024-08-29 18:19:00,2024-09-06 18:19:00,B-01-69
7461,2889,2,189,4,100,2024-02-17 01:15:00,2024-04-11 01:15:00,o-75-82
7462,2890,2,351,10,10,2023-02-01 11:09:00,2023-04-02 11:09:00,M-42-69
7463,2891,3,373,28,50,2024-06-19 22:53:00,2024-08-02 22:53:00,u-61-76
7464,2891,5,371,36,20,2023-09-18 00:13:00,2023-09-26 00:13:00,l-30-76
7465,2892,4,68,1,100,2023-04-26 05:57:00,2023-05-18 05:57:00,r-15-05
7466,2893,2,203,12,10,2023-08-01 05:02:00,2023-09-12 05:02:00,p-43-06
7467,2894,3,310,21,30,2024-05-18 16:36:00,2024-05-30 16:36:00,h-71-57
7468,2894,4,16,41,50,2023-11-15 07:21:00,2023-12-28 07:21:00,I-73-78
7469,2895,5,335,16,50,2023-11-12 07:14:00,2023-12-01 07:14:00,P-50-37
7470,2896,4,81,8,30,2023-02-11 15:01:00,2023-03-12 15:01:00,e-64-34
7471,2897,3,179,24,50,2024-04-21 19:26:00,2024-06-09 19:26:00,j-56-07
7472,2898,3,277,39,50,2024-01-22 06:33:00,2024-02-19 06:33:00,H-92-69
7473,2898,1,133,22,100,2024-06-24 18:00:00,2024-08-09 18:00:00,Q-66-18
7474,2899,3,304,20,100,2023-03-26 20:52:00,2023-04-14 20:52:00,t-98-67
7475,2900,3,293,24,20,2024-06-10 07:15:00,2024-07-03 07:15:00,y-87-46
7476,2901,4,205,5,50,2024-09-22 23:58:00,2024-11-02 23:58:00,L-54-30
7477,2902,4,144,25,30,2023-09-02 22:42:00,2023-09-30 22:42:00,b-46-80
7478,2903,4,160,20,10,2024-06-17 02:15:00,2024-06-28 02:15:00,V-69-08
7479,2903,1,365,29,100,2024-01-02 00:11:00,2024-02-09 00:11:00,a-52-35
7480,2904,2,292,6,100,2023-12-11 05:43:00,2023-12-20 05:43:00,m-57-84
7481,2904,3,280,0,10,2023-12-29 16:15:00,2024-01-03 16:15:00,D-79-82
7482,2905,3,46,13,10,2024-08-05 17:02:00,2024-09-29 17:02:00,M-72-84
7483,2906,1,304,28,30,2024-10-08 15:09:00,2024-10-30 15:09:00,r-19-92
7484,2907,5,19,39,50,2023-03-28 13:36:00,2023-05-11 13:36:00,s-40-61
7485,2907,1,258,46,10,2023-11-10 07:58:00,2023-12-08 07:58:00,n-21-33
7486,2908,4,108,17,20,2024-01-15 08:14:00,2024-03-12 08:14:00,H-76-82
7487,2908,2,165,6,30,2024-04-21 05:16:00,2024-06-19 05:16:00,G-11-31
7488,2908,5,35,11,20,2024-08-07 22:32:00,2024-09-23 22:32:00,y-98-37
7489,2909,1,79,9,50,2024-04-07 19:38:00,2024-05-10 19:38:00,n-84-72
7490,2910,2,55,24,50,2023-07-07 03:21:00,2023-08-22 03:21:00,l-66-69
7491,2911,2,167,49,100,2024-02-06 07:37:00,2024-02-10 07:37:00,v-80-06
7492,2912,4,311,26,100,2023-10-15 12:28:00,2023-11-26 12:28:00,o-03-03
7493,2912,5,325,35,10,2023-05-22 21:25:00,2023-06-07 21:25:00,f-86-63
7494,2913,4,45,3,10,2024-07-12 18:00:00,2024-08-28 18:00:00,S-05-17
7495,2913,1,138,13,10,2023-10-02 01:12:00,2023-10-19 01:12:00,s-49-29
7496,2913,5,40,43,50,2023-11-04 13:16:00,2023-11-27 13:16:00,I-88-05
7497,2914,4,400,49,10,2024-10-26 20:28:00,2024-10-27 20:28:00,o-47-10
7498,2914,1,293,27,20,2023-10-15 23:31:00,2023-12-09 23:31:00,c-55-77
7499,2915,3,243,46,100,2024-10-20 16:33:00,2024-11-23 16:33:00,V-64-47
7500,2915,2,63,37,10,2023-02-14 11:00:00,2023-02-26 11:00:00,Q-13-18
7501,2916,4,281,43,20,2024-08-11 10:53:00,2024-09-11 10:53:00,p-88-19
7502,2916,5,306,33,50,2023-12-09 00:16:00,2023-12-31 00:16:00,S-08-45
7503,2916,3,26,5,50,2023-08-14 18:36:00,2023-09-28 18:36:00,K-82-67
7504,2917,2,16,45,100,2023-02-26 22:33:00,2023-04-05 22:33:00,i-19-27
7505,2918,5,372,38,10,2024-08-27 23:49:00,2024-10-05 23:49:00,n-71-15
7506,2919,1,372,16,20,2023-01-02 05:49:00,2023-01-29 05:49:00,w-19-13
7507,2920,3,233,5,30,2024-02-09 04:08:00,2024-03-13 04:08:00,n-03-10
7508,2921,1,358,50,100,2023-02-04 05:02:00,2023-04-03 05:02:00,L-34-44
7509,2921,3,235,35,20,2023-02-22 06:28:00,2023-03-03 06:28:00,S-44-36
